REGION,DISTRICT,Region,District,Classification,Latitude,Longitude,Total_Population,Male_15_64,Female_15_64,Poverty_Incidence_pct,Poverty_Intensity_pct,Unemployment_Rate_pct,Illiteracy_Rate_pct,Uninsurance_Rate_pct,Youth_Dependency_Ratio,Sex_Ratio_15_64,Sexually_Active_Pop_pct,DHS_Region,HIV_Prev_Women_pct,HIV_Prev_Men_pct,HIV_Prev_Total_pct,HIV_Awareness_Women_pct,Condom_Use_pct,High_Risk_Sex_pct,Ever_Tested_HIV_pct,Know_Where_Test_pct,Accepting_Attitudes_pct,TB_Incidence_per100k,TB_HIV_CoInfection_pct,TB_Treatment_Success_pct,ART_Coverage_pct,VCT_Uptake_pct,Doctors_per10k,Nurses_per10k,OOP_Expenditure_pct,HIV_TB_Hotspot,Nat_HIV_New_Infections_per1000,Nat_HIV_Positivity_pct,Nat_PLHIV_All_Ages,Nat_HIV_Deaths,Nat_TB_Incidence_per100k,Nat_TB_New_Relapse_Cases,Nat_TB_HIV_Positive_pct,Data_Source_HIV,Data_Source_TB,Data_Source_Socioeconomic,Data_Source_Geometry,LISA_I,LISA_quadrant,LISA_p_sim,LISA_sig,LISA_cluster,BvLISA_I,BvLISA_quadrant,BvLISA_p,BvLISA_sig,BvLISA_cluster,Gi_z,Gi_p,Gi_cluster,GWR_coef_HIV_Prev_Total_pct,GWR_coef_Poverty_Intensity_pct,GWR_coef_Uninsurance_Rate_pct,GWR_coef_Doctors_per10k,GWR_local_R2,RF_Risk,XGB_Risk,LGB_Risk,Stacked_Risk,Ensemble_Risk_Score
SAVANNAH,NORTH GONJA,Savannah,North Gonja,District,8.98787705,-0.403868101269744,61443.0,15763.0,15868.0,58.4,47.59995553247733,63.3783204984708,60.80965754319548,55.01664163492102,99.79682609362138,1.0013230953836858,51.480233712546585,Northern (pre 2022),0.7,0.8,0.7506398713973138,35.45,19.27619252096046,15.114285714285714,33.18697095934927,30.55,38.55367139070218,125.03639539240358,17.221740920650884,73.88951999769061,47.83512792659966,31.13462344661624,2.282899769667874,25.71322188427346,39.69738217512695,0,0.47,2.5400000000000005,331149.05339335994,12996.553922809968,126.0,19945.449550717345,11.943873599486636,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.7683953987149152,3,0.0,1,LL (Low-Low),1.1124577016008736,3,0.015015015015015015,1,LL (Low-Low),-2.377160440597883,0.339,Coldspot 95%,7.916399490307918,1.1735410139882525,0.2073395422131431,-0.2509430386773789,0.8080412091433424,0.0055,0.003,0.0003,0.0037,0.0
SAVANNAH,WEST GONJA,Savannah,West Gonja,Municipal,9.5267018,-1.5071681,63449.0,18794.0,18196.0,39.7,44.86870007505568,74.1721121193035,34.553288203859125,19.33978219997254,62.290690763087134,1.0068251741638097,58.29879115510095,Northern (pre 2022),0.7,0.8,0.749030451457655,35.45000000000001,19.1948494822748,15.114285714285714,33.396277351862324,30.55,38.69415848101252,99.0693645180406,4.790603943665747,87.96940974956274,77.53574539027214,33.07862125593785,3.786025519730406,42.51595137285903,23.8120793825249,0,0.47000000000000003,2.54,327436.37286458164,12878.431152436993,126.0,19991.19851274287,11.875710063594154,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.6285335421627576,3,0.0,1,LL (Low-Low),0.2823080832347971,0,0.5605605605605606,0,Not Significant,-2.4204680166403003,0.203,Coldspot 95%,7.542647443086958,1.6001115166799995,0.2153938102038813,0.5945866151420722,0.8419401155951096,0.0055,0.003,0.0003,0.0037,0.0
NORTHERN,MION,Northern,Mion,District,9.45284905,-0.335525511842833,94930.0,22749.0,24286.0,53.4,43.32006501171277,48.35021076281163,61.57095243706239,48.07627437501334,97.00008691239842,0.9132024890250675,49.547034657115766,Northern (pre 2022),0.6931763214427871,0.7970792982246817,0.7546813574991941,35.59722111579069,19.218652764821996,15.114285714285714,33.260253374167206,30.759445914695863,38.759574782887086,94.26449531351848,11.848134702174072,84.38680960156405,54.77043965068183,19.99378749433955,1.6430281951605217,34.66957626181417,30.25774582814407,0,0.46826910631372937,2.516901705974186,330451.35688298097,13004.027348379575,126.0,19790.68770431419,12.061223298036403,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.7603203627337674,3,0.0,1,LL (Low-Low),0.8471789959583159,0,0.062062062062062065,0,Not Significant,-2.5141701600999498,0.118,Coldspot 95%,7.560893360336023,1.5046914920070311,0.2044553854903598,-0.4652511967049109,0.8413159255400666,0.0055,0.003,0.0003,0.0037,0.0
NORTHERN,YENDI MUNICIPAL,Northern,Yendi Municipal,Municipal,9.4739214,0.022769270127783,154421.0,39806.0,42284.0,38.3,46.214630583775225,62.749557880023254,44.99857862411707,27.065615616512655,84.29105012588883,0.9257323250938421,53.159868152647626,Northern (pre 2022),0.6946637857772611,0.7975813035090857,0.7563586824658297,35.1084294082715,19.064145992099736,15.114285714285714,33.57793227317868,30.25953733705179,38.81022083497745,134.65032516809976,3.652195105980637,89.496530784414,74.13278213436543,31.93347001651778,2.8158782766161297,43.50416762193556,25.6330912877896,0,0.47415264400627805,2.548238901780108,328564.60018041375,12996.495267045526,126.0,19868.5536988773,12.094234228436914,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.7569430889260216,3,0.0,1,LL (Low-Low),1.1303364979185373,3,0.018018018018018018,1,LL (Low-Low),-2.5117587384342492,0.105,Coldspot 95%,7.434223681753967,1.4751864369012155,0.2012747345496649,-0.6317065714230874,0.8462004253290062,0.006838129496402877,0.004338129496402878,0.0016381294964028777,0.005038129496402878,0.0013381294964028778
NORTHERN,TOLON,Northern,Tolon,District,9.555956,-1.19792230212529,118090.0,29223.0,31525.0,57.5,46.5848940715129,69.9030416707184,54.956971480903654,49.91195650557934,84.94651076051288,0.9147857436167002,51.44212041663139,Northern (pre 2022),0.6940710136608748,0.7976258341149137,0.750025703759953,35.225454133923726,19.22683952036248,15.114285714285714,33.067958754674805,30.413891070816,38.85491881985319,131.63501412752632,19.84021640497467,81.06937109026349,39.09052891219912,26.932218081912993,1.5103684325666624,28.209659430127708,37.395116536957566,0,0.47111496793064406,2.534837967339269,332229.8135032296,13029.011541240916,126.0,20033.86814167586,11.931990086464317,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.7713824701172702,3,0.0,1,LL (Low-Low),0.6316147898207666,0,0.19019019019019018,0,Not Significant,-2.52205655585617,0.263,Coldspot 95%,7.886231298279474,1.3223077374114411,0.2097198914313474,-0.0436223494773735,0.8075710309086942,0.0055,0.003,0.0003,0.0037,0.0
NORTHERN,KUMBUNGU,Northern,Kumbungu,District,9.5591282,-0.9467086,110586.0,26963.0,28760.0,45.0,47.510882810965846,71.65464070271446,49.759711626240616,41.25181252394384,91.08931760370274,0.9247656525808434,50.38883764671839,Northern (pre 2022),0.698362988873626,0.8072547588126143,0.7426339984529711,35.77145343800651,19.084167800972057,15.114285714285714,33.17581790794124,30.36722266602806,38.920750072380336,120.46261804169856,9.432545799495847,79.51969104311006,43.91165397884031,28.189177660366028,1.5609799927231847,31.35713732693692,39.91003250566351,0,0.47043846776940346,2.5321995555688543,332197.94593553495,12930.675680546456,126.0,20010.463629078018,12.076840461570692,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.7838767337091508,3,0.0,1,LL (Low-Low),0.5825522933887797,0,0.22122122122122123,0,Not Significant,-2.530947948329507,0.41,Coldspot 95%,7.9134338832989215,1.2508294530440007,0.2087326230440124,-0.3593701824907411,0.8097467660935042,0.0055,0.003,0.0003,0.0037,0.0
NORTHERN EAST,WEST MAMPRUSI MUNICIPAL,North East,West Mamprusi Municipal,Municipal,10.29738455,-0.764055036110824,175755.0,43613.0,48368.0,41.5,46.48051645488566,66.32638099557234,44.65058267742966,18.174664957503285,92.59959846827782,0.9032329273338736,52.33478421666524,Northern (pre 2022),0.6999999999999998,0.8,0.755450709672659,35.45,19.427310686980626,15.114285714285714,33.113733951003624,30.48871781079979,38.61933251372905,134.4847741069724,10.458657868806133,86.4180725335154,67.34127101092619,33.59861605202974,2.9310200323419258,42.37258501748319,29.327605214122716,0,0.47,2.54,331305.42150007305,12975.931937460606,126.0,20149.125809034034,11.938094403631,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.1773893627762317,3,0.006006006006006006,1,LL (Low-Low),-0.3336403408702205,0,0.4844844844844845,0,Not Significant,-2.0972396504945174,0.396,Coldspot 95%,7.886176846312348,1.1954034451670146,0.2076832129720429,-0.6571633551043448,0.8173437816821753,0.0055,0.003,0.0003,0.0037,0.0
NORTHERN EAST,MAMPRUGU MOAGDURI,North East,Mamprugu Moagduri,District,10.23964,-1.27428,68746.0,16808.0,17970.0,44.5,42.74336932416745,44.98864642538615,60.18577556704503,54.705303362640024,92.49868909604731,0.9129346857402046,50.589125185465335,Northern (pre 2022),0.7,0.8,0.7546154179819236,35.45,19.245323091557964,15.114285714285714,33.51585042795712,30.45822668920021,38.779339840938256,56.15958989385084,15.246256678839714,91.70666917829698,48.931754760435176,24.53065056080847,2.0634461300876996,40.14254728639929,27.73780416223055,0,0.47000000000000003,2.54,331642.3125251079,13012.253841685628,126.0,20046.606560096552,12.063872877119609,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.1854033545697351,3,0.007007007007007007,1,LL (Low-Low),-0.7152495289555546,0,0.11611611611611612,0,Not Significant,-2.103274914854255,0.132,Coldspot 95%,7.989657181882612,1.1119699034652697,0.2088142219018955,-0.6285817291314884,0.8112853425782983,0.0055,0.003,0.0003,0.0037,0.0
NORTHERN,ZABZUGU,Northern,Zabzugu,District,9.294058,0.367064,82846.0,19446.0,21673.0,42.7,43.318702711645045,55.28797935297755,54.64510818940507,45.2062282426299,95.80550035389992,0.9062307905507951,49.63305410037901,Northern (pre 2022),0.6973163220989645,0.8033758633165387,0.754458323049665,35.756704991995065,19.080677376452872,15.114285714285714,33.306719657621855,30.844006517236476,38.35696166293092,80.68124814383631,6.445621463610995,87.93938885017658,56.15773573123017,22.914473373997527,2.205185046050205,37.34453869778618,21.34515442666358,0,0.4664119853970269,2.5540833132935417,327524.42899600853,12937.885783066924,126.0,20122.87819282056,11.969782985482365,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.7611946326946402,3,0.0,1,LL (Low-Low),0.9815284641371647,3,0.04004004004004004,1,LL (Low-Low),-2.514794531152803,0.028,Coldspot 95%,7.556813778627491,1.53001792641053,0.197246281544286,-0.6969654251036294,0.8649177443253838,0.0055,0.003,0.0003,0.0037,0.0
NORTHERN,TATALE SANGULI,Northern,Tatale Sanguli,District,9.34906725,0.514632473680653,74805.0,17913.0,19322.0,52.4,42.816674649857354,44.790486956945756,56.14304191254489,45.50846981419726,94.29456302105729,0.9339409529304631,49.77608448633113,Northern (pre 2022),0.7027368234625806,0.8001063260315514,0.7462518178032188,35.51870441437248,19.28500159680635,15.114285714285714,33.66337799129474,30.31271674358872,38.613812191230984,69.81517393377169,10.564875766996197,87.96311931051491,50.9395362848164,23.275431906786096,2.017278969047555,35.22053529403508,30.37149113768154,0,0.47096970130410887,2.560957402314719,328383.23803700437,12979.15567224881,126.0,19877.628275915155,12.11169243573918,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.7724361459425315,3,0.0,1,LL (Low-Low),0.932808931896542,3,0.04704704704704705,1,LL (Low-Low),-2.522819208856566,0.105,Coldspot 95%,7.474998434811512,1.5057408842032038,0.1974227135828789,-0.7498857262434839,0.861226672179427,0.0055,0.003,0.0003,0.0037,0.0
BONO EAST,SENE EAST,Bono East,Sene East,District,7.6658435,-0.182426172494555,72081.0,21108.0,18084.0,49.5,41.61653943481675,45.93506658012541,49.16747627594745,43.45703279489943,79.78295002476429,1.1870207874201322,54.37216464810422,Brong-Ahafo,3.8000000000000003,1.2999999999999998,2.55,55.40714285714285,26.26666666666667,21.057142857142857,33.333333333333336,69.36059660319992,41.260000000000005,104.7739765058468,18.830349434407516,89.67696286443706,59.74478060070011,28.07423393314493,2.0101831173209312,39.89518588458728,21.021337217379525,0,0.47,2.54,330930.9383682004,13032.827768323257,126.0,19950.118896245694,11.882401483930634,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),-0.8442315518047833,4,0.002002002002002002,1,HL (High-Low),-1.5915738774714019,4,0.0,1,HL (High-Low),-0.25969879180136873,0.02,Not Significant,6.711569309352177,1.1322850137989835,0.1560487813280429,-0.2027093253518586,0.961737714479011,0.0055,0.003,0.0003,0.0037,0.0
WESTERN NORTH,BIBIANI-ANHWIASO-BEKWAI MUNICIPAL,WESTERN NORTH,BIBIANI-ANHWIASO-BEKWAI MUNICIPAL,,6.353218683333331,-2.942471394054138,71412.16666666667,22590.166666666668,20511.33333333333,26.15,41.669624405048836,44.736500603522245,36.71443715685996,38.25678127219601,60.73885635520584,1.1345643057258086,60.56995134332232,,3.3718203874188606,1.8,2.5833627817982507,53.73571428571429,31.46666666666667,22.82857142857144,33.25383194119976,68.42025132652932,40.29079476800403,104.00500925197906,16.219415315098022,90.43579387429041,60.85735046066979,27.412282521588573,2.1215677513469746,37.7505272862812,22.193547811970824,0,0.47174185232655697,2.521939812511747,332758.65262659243,13147.33696125586,126.0,19985.175491269958,11.905905355433308,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.7017685427169765,1,0.011011011011011011,1,HH (High-High),-0.37364949553753435,0,0.22822822822822822,0,Not Significant,1.5874807849349184,0.272,Not Significant,7.341326822797635,0.9934431707540224,0.1382061131338212,-0.3195588379400117,0.7853097008768509,0.007119047619047619,0.004619047619047619,0.001919047619047619,0.005319047619047619,0.0016190476190476191
BONO EAST,SENE WEST,Bono East,Sene West,District,7.74897775,-0.618112944814146,70104.0,20496.0,19425.0,26.8,41.00559425070404,35.159799203881626,48.725282897179156,27.87141722063115,68.8046309471684,1.0075053937348177,56.94539541252996,Brong-Ahafo,3.7999999999999994,1.3,2.55,55.40714285714286,26.266666666666666,21.057142857142857,33.33333333333334,69.78879373439,41.260000000000005,86.9771659652652,12.32928726992004,91.09512196287106,68.95397021216888,29.178356810386596,2.425228046579351,37.91158402385258,19.521329343206197,0,0.47,2.54,329350.3166002835,13052.958418711585,126.0,20162.49774131389,11.966558011576383,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.13176187922456137,0,0.6436436436436437,0,Not Significant,-0.684281575559754,4,0.015015015015015015,1,HL (High-Low),0.9079830637598159,0.096,Not Significant,7.23289256326728,1.3048953865895685,0.2022694086670488,0.0917204868680368,0.9426613221526492,0.008597308488612836,0.006097308488612837,0.0033973084886128363,0.006797308488612836,0.0030973084886128364
CENTRAL,UPPER DENKYIRA EAST MUNICIPAL,Central,Upper Denkyira East Municipal,Municipal,5.83523424999999,-1.73920835777296,110141.0,33371.0,33259.0,24.3,43.84817966453463,50.46391642511005,17.90920833465641,27.23939740411309,58.377919158539314,1.0201166113797682,60.4951834466729,Central,1.7,0.2999999999999998,0.9983641697577335,51.40714285714285,34.83333333333334,24.15714285714285,33.333333333333336,49.79999999999999,37.727199107347595,108.1883921612137,4.826767146423868,99.76840950559316,80.57194331625612,40.69680723038391,2.9923877819486453,42.38263409079536,24.19859593623802,0,0.47000000000000003,2.54,332104.6875879033,12908.195417905607,126.0,20136.46362684016,12.102425205519676,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.14354479850719015,0,0.7037037037037037,0,Not Significant,0.5039313907682192,0,0.1961961961961962,0,Not Significant,-1.114667131252308,0.105,Not Significant,7.008833486782355,1.2542281281285717,0.116849051856939,-0.4781688268818526,0.966084361216662,0.007289473684210526,0.004789473684210527,0.0020894736842105265,0.005489473684210527,0.0017894736842105263
AHAFO,ASUTIFI NORTH,Ahafo,Asutifi North,District,7.07651835,-2.52531850396715,73556.0,23097.0,21584.0,26.6,43.074701230154865,48.7860467369791,25.565117180782273,19.399332059605637,56.560454487558815,1.0703988740430592,60.74419489912448,Brong-Ahafo,3.8,1.2923540520887666,2.55,55.40714285714286,26.266666666666666,21.057142857142857,33.25801073440065,69.41466391835608,41.26,131.04070056821868,13.84292315174288,91.7056965188576,55.606440468521704,28.205790714364333,1.4580199909700706,34.431360476144775,25.71405165118798,0,0.47,2.54,327968.24527554814,12981.208098391007,126.0,20085.41790424104,11.879391757011017,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.6271653075728907,1,0.023023023023023025,1,HH (High-High),0.13469837182105124,0,0.6366366366366366,0,Not Significant,1.5006854079293417,0.395,Not Significant,7.497117492619164,0.9871200253908472,0.1190002963070639,-0.4759903259818831,0.5866220838190024,0.008597308488612836,0.006097308488612837,0.0033973084886128363,0.006797308488612836,0.0030973084886128364
ASHANTI,AHAFO ANO NORTH,ASHANTI,AHAFO ANO NORTH,,6.648968471212119,-1.5710996271278177,121878.81818181818,36505.0,37998.333333333336,21.23333333333333,42.74299520403826,48.85129002520305,22.515050667693668,23.396032285032824,61.79445801065601,0.9649517564731817,60.40712501501989,,2.505974878776258,1.2999999999999998,1.9,56.86428571428571,29.03333333333333,22.928571428571427,33.316666666666656,71.97663092393739,43.31,115.5257832149487,10.17816369597164,90.50318039947862,70.94420247321906,33.965278136247015,2.780159247663749,38.38513172424796,24.020668857060695,0,0.47,2.5400000000000005,327445.1010364014,13073.826878368027,126.0,19842.98985987092,12.075126582091169,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419023009,0,0.9369369369369369,0,Not Significant,-0.003785575437852731,0,0.6786786786786787,0,Not Significant,0.04517744715832012,0.48,Not Significant,7.127558779681195,1.259914040068118,0.1083967025077895,-0.3943942288580221,0.5327534985294604,0.0055,0.003,0.0003,0.0037,0.0
ASHANTI,AMANSIE CENTRAL,Ashanti,Amansie Central,District,6.20744165,-1.82814118592735,93052.0,29576.0,26490.0,28.6,43.17786370116905,41.97452107135315,33.076796277283805,39.04513023046926,57.336677423165995,1.0800771511066998,60.25233202940291,Ashanti,2.4946908244948705,1.3,1.8999999999999997,56.86428571428572,29.03333333333333,22.928571428571427,33.31666666666666,72.85274222791132,43.31,103.40257708596604,12.392013908719607,86.24450121102079,54.91163446957212,29.05212066472923,2.4335913034672663,41.01880372491418,25.853348151372447,0,0.4699999999999999,2.54,328841.78606114216,12924.451732446914,126.0,19859.545957983355,12.00334012201466,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),-0.0027212873737698204,0,0.7747747747747747,0,Not Significant,-0.0032259570600454944,0,0.7287287287287287,0,Not Significant,-0.07807936827525003,0.276,Not Significant,7.073440195996099,1.395569686476755,0.1208223236611573,-0.3858721158837491,0.858976892614223,0.007119047619047619,0.004619047619047619,0.001919047619047619,0.005319047619047619,0.0016190476190476191
ASHANTI,AMANSIE WEST,Ashanti,Amansie West,District,6.43975084999999,-1.85237045719587,112627.0,35110.0,32074.0,31.0,44.42828499228243,53.57884630567993,28.314259899737213,48.01895552276818,58.70188906968097,1.0834120787948276,59.65177088975112,Ashanti,2.4950128989851312,1.3,1.9,56.86428571428571,29.03333333333333,22.928571428571427,33.31666666666666,73.1734607626129,43.31000000000001,136.00889738747037,15.593014224674006,86.04096607072412,55.923224700559935,25.38119546395093,2.0803094593081592,32.724180735357315,30.959811909897706,0,0.4699999999999999,2.54,327630.44691200217,13044.014285711091,126.0,19883.85799342356,11.948364297002229,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419023017,0,0.9429429429429429,0,Not Significant,-0.0035995981501249653,0,0.6846846846846847,0,Not Significant,0.04788937055439662,0.349,Not Significant,7.159695159927469,1.4771386836162916,0.1218762455357593,-0.2893005410977273,0.7134814260814722,0.010989473684210526,0.008489473684210526,0.005789473684210527,0.009189473684210527,0.005489473684210527
AHAFO,ASUTIFI SOUTH,Ahafo,Asutifi South,District,6.84924284999999,-2.46125343688365,67334.0,20319.0,19574.0,23.2,42.42077600161939,47.492768000545034,28.725244284833128,14.316104510379908,63.19095750368747,1.0345239990602775,59.24644310452371,Brong-Ahafo,3.8,1.2898937980330254,2.55,55.40714285714286,26.26666666666667,21.057142857142857,33.1038621162231,69.69663718641785,41.260000000000005,128.0184304339778,14.1731317924759,89.77909004093802,53.75045330444637,21.259157260527537,2.8690200089610216,37.8441148069758,26.030976172066556,0,0.47,2.54,329706.86605101626,13056.160121497103,126.0,19864.37776701582,11.958758416193406,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.47537745303545337,0,0.08308308308308308,0,Not Significant,-0.1448532981558292,0,0.6036036036036037,0,Not Significant,1.3190859032574738,0.101,Not Significant,7.244480828999515,1.0104401023564011,0.1193092408296786,-0.4555334614463848,0.5882037213381176,0.0055,0.003,0.0003,0.0037,0.0
BONO EAST,TECHIMAN MUNICIPAL,Bono East,Techiman Municipal,Municipal,7.5279454,-1.97466940505838,243335.0,71814.0,77235.0,9.8,41.33563135884758,43.48539089237357,21.851328640308417,10.033211943637381,62.051535374107765,0.9489153511744508,61.25259416031397,Brong-Ahafo,3.7999999999999994,1.2999999999999998,2.55,55.40714285714286,26.266666666666666,21.057142857142857,33.333333333333336,69.11623592763964,41.260000000000005,154.49044674364336,11.157314935267522,98.74190012368162,86.49158345246447,40.72652422675845,3.76101981964252,45.85231294866834,19.29835207128111,0,0.47,2.54,331717.51631454827,13001.28540046921,126.0,19839.096255474626,11.963034674043143,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.5512713803041721,1,0.036036036036036036,1,HH (High-High),0.18302380599436155,0,0.5025025025025025,0,Not Significant,1.4098856555934078,0.492,Not Significant,9.678814824612672,1.7224802133390482,0.2033500596902387,-0.1272335475464573,0.6581497185422034,0.010565963980635903,0.008065963980635905,0.005365963980635904,0.008765963980635904,0.005065963980635904
CENTRAL,UPPER DENKYIRA WEST,Central,Upper Denkyira West,District,6.10783305,-2.06931071266353,91025.0,30896.0,25738.0,24.5,43.68692301869179,43.527450961570125,29.5339659892242,47.69459089033835,53.64842194115074,1.2645492276819867,62.218071958253226,Central,1.7,0.3,0.9982389474330536,51.40714285714286,34.83333333333334,24.15714285714285,33.33333333333334,49.8,37.79734077653108,77.84008955608817,7.950769672449713,85.51099087793311,50.913772204606786,29.710363783215065,2.0183061810741703,33.57490009796656,25.433838380632242,0,0.46999999999999986,2.54,326969.23507290945,12904.198345847231,126.0,19902.277915517585,11.908273876352295,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.004627132053235938,0,0.98998998998999,0,Not Significant,0.07295894818576004,0,0.8468468468468469,0,Not Significant,-0.9880274376951537,0.385,Not Significant,7.307417418953071,1.2687535825404477,0.1107133543836957,-0.5217597661055259,0.8677346982493508,0.008738095238095238,0.006238095238095239,0.003538095238095238,0.006938095238095238,0.0032380952380952383
BONO EAST,TECHIMAN NORTH,Bono East,Techiman North,District,7.70365499999999,-1.98577027897075,102529.0,30106.0,31934.0,15.0,41.71980526869941,47.57546367012539,28.465288311211765,10.831297208425783,56.60384725983687,0.9546060458173293,60.5097094480586,Brong-Ahafo,3.7999999999999994,1.3,2.55,55.40714285714286,26.266666666666666,21.057142857142857,33.333333333333336,68.78141069545417,41.260000000000005,127.67434991184552,11.368809666070462,97.07362418668647,73.77605612075843,31.577722724073237,2.1117926135724074,38.467934603101504,23.19929113875939,0,0.47,2.54,327948.31719495624,12936.260801666489,126.0,19851.508273250027,12.040864153624895,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.5512713803041721,1,0.04004004004004004,1,HH (High-High),0.18476824180365045,0,0.4824824824824825,0,Not Significant,1.4098856555934078,0.36,Not Significant,9.015087358045491,1.8047569443847016,0.1911171165061212,-0.0956634900083866,0.724093530230385,0.0055,0.003,0.0003,0.0037,0.0
CENTRAL,CAPE COAST METROPOLITAN,CENTRAL,CAPE COAST METROPOLITAN,,5.530626336363632,-1.1449043731652988,119024.0,34953.63636363636,36926.72727272727,24.518181818181816,43.429994381436266,48.356843829426275,20.53786210434697,48.06788025016401,57.913142660993735,1.0256857447447407,59.91984740183338,,1.7,0.2999999999999998,1.006517633193797,51.40714285714287,34.83333333333332,24.15714285714285,33.33333333333333,49.79999999999999,37.74671684633035,89.14599386570036,7.293897711330888,88.94311603272386,50.991121637783365,31.369047329288716,2.202946953646894,39.27926778302464,25.64555320407518,0,0.46999999999999975,2.54,329493.83614190604,13131.42402179745,126.0,19981.68815873628,11.91182190095522,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.0687767496884817,3,0.001001001001001001,1,LL (Low-Low),0.9899829423320843,3,0.003003003003003003,1,LL (Low-Low),-1.8487465612896017,0.024,Not Significant,7.215017824037242,1.0294525609481076,0.180204578030257,-0.2169004875421109,0.9721880048132788,0.0055,0.003,0.0003,0.0037,0.0
